Title,Text,,,
"	
Vì mỗi thí sinh chỉ được đăng ký một lần nên em đăng ký giả mạo một hồ sơ được không?","ĐHĐN sẽ mở hệ thống phần mềm cho thí sinh đăng ký thử trước khi mở đăng ký chính thức để thí sinh làm quen với phần mềm đăng ký xét tuyển. Thời gian đăng ký thử: từ 01/4/2024 đến 10/4/2024, sau thời gian trên, toàn bộ các thông tin đăng ký thử của thí sinh sẽ bị xoá. Em không cần đăng ký giả mạo hồ sơ nhé. ",,,
Ngưỡng đảm bảo chất lượng đầu vào là gì mà em thấy Trường ĐH Bách khoa ghi “cập nhật sau”?,Ngưỡng đảm bảo chất lượng đầu vào là yêu cầu tối thiểu về năng lực học tập thể hiện ở kết quả thi ĐGNL để thí sinh có khả năng theo học và hoàn thành chương trình đào tạo. Em hãy theo dõi thường xuyên thông tin tại trang thông tin điện tử https://ts.udn.vn/ và https://dut.udn.vn/TuyenSinh2024 để cập nhật về ngưỡng đảm bảo chất lượng của Trường ĐH Bách khoa nhé. ,,,
Trong trường hợp nào em sẽ phải nộp lại minh chứng?,"Thí sinh sẽ phải nộp lại minh chứng khi có yêu cầu của nhà trường khi minh chứng có nội dung khác hoặc thiếu so với yêu cầu; minh chứng mờ, không rõ nét, không đầy đủ thông tin, không có ký/ đóng dấu xác nhận của cơ quan quản lý có thẩm quyền. ",,,
Em có được sửa dữ liệu sau khi đăng ký xét tuyển không?," Mỗi thí sinh chỉ được phép nộp 01 hồ sơ, tối đa 5 nguyện vọng vào các CSGD có xét tuyển theo kết quả thi ĐGNL của ĐHQG TP. Hồ Chí Minh. Thí sinh sau khi hoàn thành việc xác nhận nộp hồ sơ (bước 3) thì thí sinh KHÔNG được phép điều chỉnh nguyện vọng, số căn cước công dân. Đối với các thông tin được phép điều chỉnh như giới tính, nơi sinh… thí sinh được phép điều chỉnh khi ĐHĐN mở hệ thống phần mềm. Em hãy theo dõi thông báo trên trang thông tin điện tử https://ts.udn.vn/ nhé. ",,,
"Em không kịp đăng ký thi ĐGNL của ĐHQG TP. Hồ Chí Minh đợt tháng 4 nhưng em đã đăng ký thi đợt tiếp theo vào tháng 6, em vẫn có thể đăng ký xét tuyển vào ĐHĐN được không?","ĐHĐN chỉ xét tuyển đối với thí sinh có kết quả thi ĐGNL của ĐHQG TP. Hồ Chí Minh trước ngày 31/5/2024. Em có thể đăng ký xét tuyển vào các CSGD của ĐHĐN theo phương thức khác như xét học bạ, xét tuyển theo đề án riêng của các CSGD. Em hãy tìm hiểu thêm thông tin tại thông báo trên trang thông tin điện tử https://ts.udn.vn/ nhé. Thân mến!",,,
Khi nào có kết quả xét tuyển ạ?,"Thời gian ĐHĐN nhận hồ sơ đăng ký xét tuyển trực tuyến từ 15/4/2024 đến 31/5/2024. Thời gian xét tuyển dự kiến từ ngày 18/6/2024 đến ngày 20/6/2024. Sau khi có kết quả xét tuyển, thí sinh sẽ nhận được email thông báo thí sinh trúng tuyển có điều kiện (đối với thí sinh chưa tốt nghiệp THPT). Em hãy thường xuyên cập nhật thông tin trên trang thông tin điện tử https://ts.udn.vn/ và kiểm tra email cá nhân nhé. ",,,
"Em muốn tìm hiểu thông tin tuyển sinh của các cơ sở đào tạo thuộc ĐHĐN, em có thể tìm hiểu các thông tin tuyển sinh của ĐHĐN ở đâu ạ?"," Mọi thắc mắc về tuyển sinh, vui lòng liên hệ đến Ban Đào tạo, ĐHĐN. Số điện thoại tuyển sinh (hotline):  0236 3835345 hoặc tham khảo Thông tin của các cơ sở đào tạo thuộc ĐHĐN, cụ thể như sau:

1. Trường Đại học Bách khoa (mã trường DDK); 

Địa chỉ: số 54 Nguyễn Lương Bằng, Phường Hòa Khánh Bắc quận Liên Chiểu, thành phố Đà Nẵng;

website:  http://dut.udn.vn/TuyenSinh2023; Số điện thoại tuyển sinh (hotline): (0888) 377 177; (0888) 477 377; (0888) 577 277; (0236) 362 0999.

2. Trường Đại học Kinh tế (mã trường DDQ); 

Địa chỉ: số 71 Ngũ Hành Sơn, phường Mỹ An, quận Ngũ Hành Sơn, thành phố Đà Nẵng; 

website: http://due.udn.vn; Số điện thoại tuyển sinh (hotline): 0236 3522345 hoặc 0911 223 777.

3. Trường Đại học Sư phạm (mã trường DDS);

Địa chỉ: số 459 Tôn Đức Thắng, quận Liên Chiểu, thành phố Đà Nẵng; 

website: http://ctsv.ued.udn.vn; Số điện thoại tuyển sinh (hotline): 0898 204 204.

4. Trường Đại học Ngoại ngữ (mã trường DDF); 

Địa chỉ: số 131 Lương Nhữ Hộc, phường Khuê Trung, quận Cẩm Lệ, thành phố Đà Nẵng; 

website: http://tuyensinh.ufl.udn.vn; Số điện thoại tuyển sinh (hotline): 02363 699 335.

5. Trường Đại học Sư phạm Kỹ thuật (mã trường DSK);

Địa chỉ: số 48 Cao Thắng, phường Thanh Bình, quận Hải Châu, thành phố Đà Nẵng; 

website: http://tuyensinh.ute.udn.vn. Số điện thoại tuyển sinh (hotline): 0236 3530103; 0236 3835705

6. Trường Đại học Công nghệ Thông tin và Truyền thông Việt – Hàn (mã trường VKU);

Địa chỉ: số 470 Trần Đại Nghĩa, quận Ngũ Hành Sơn, thành phố Đà Nẵng; 

website: http://tuyensinh.vku.udn.vn/. Số điện thoại tuyển sinh (hotline): 0236 6552688; 0236 3677113

7. Phân hiệu Đại học Đà Nẵng tại Kon Tum (mã trường DDP);

Địa chỉ: số 704 Phan Đình Phùng, thành phố Kon Tum;

website: http://ts.kontum.udn.vn; Số điện thoại tuyển sinh (hotline): 0260 6509559; 0934876005; 0931642456

8. Viện Nghiên cứu và Đào tạo Việt – Anh (mã trường DDV);

Địa chỉ: số 158A Lê Lợi, quận Hải Châu, thành phố Đà Nẵng; 

website: https://tuyensinhvnuk.edu.vn/; Số điện thoại tuyển sinh (hotline): 0905556654

9. Khoa Y Dược (mã trường DDY);

Địa chỉ: Khu Đô thị Đại học Đà Nẵng, phường Hòa Quý, quận Ngũ Hành Sơn, thành phố Đà Nẵng; 

website: http://smp.udn.vn,  Số điện thoại tuyển sinh (hotline): 0905029451",,,
"Việc kiểm tra trình độ tiếng Anh là để xếp lớp học Tiếng Anh theo trình độ, không ảnh hưởng đến kết quả tuyển sinh. Tuy nhiên, trình độ tiếng Anh là yêu cầu bắt buộc trong quá trình học tại trường và xét điều kiện tốt nghiệp.             ","Việc kiểm tra trình độ tiếng Anh là để xếp lớp học Tiếng Anh theo trình độ, không ảnh hưởng đến kết quả tuyển sinh. Tuy nhiên, trình độ tiếng Anh là yêu cầu bắt buộc trong quá trình học tại trường và xét điều kiện tốt nghiệp.",,,
Em muốn hỏi về chương trình đào tạo đại trà và chất lượng cao? Học phí như thế nào?,"Học phí theo quy định của Chính phủ: Chương trình truyền thống học phí thấp hơn, chương trình CLC học phí gấp khoảng 2.5 lần so với chương trình tuyền thống.
Khi tham gia học CLC, sinh viên sẽ được hỗ trợ về CSVC, giảng viên được đào tạo ở nước ngoài, được tăng cường bổ trợ về Ngoại ngữ trong quá trình đào tạo.",,,
"Vừa rồi em có thi học sinh giỏi cấp tỉnh (lớp 12) và đạt giải nhưng hiện tại sở vẫn chưa tổ chức trao giải thưởng nên vẫn chưa nhận được giấy khen để nộp vào hồ sơ xét tuyển, em có thể bổ sung GK được không?","Em có thể chờ nhận GK từ Sở GDĐT rồi nộp hồ sơ, vì thời gian đăng ký từ 15/4 – 15/6 mới hết hạn.
Nếu em đăng ký xét tuyển theo phương thức tuyển sinh riêng thì em tra cứu thông tin trên trang web riêng của từng CSĐT để xem hướng dẫn cụ thể trên các thông báo liên quan.",,,
Cho em hỏi nộp học phí là nộp theo tín chỉ là như thế nào ạ? Nộp tiền học phí theo tín chỉ có phải nộp thêm gì ko ạ?,"Việc nộp học phí theo tín chỉ (từ 10-30) có quy định cụ thể ở mỗi trường. Ngoài nộp học phí tín chỉ, có một số phí thêm như: bảo hiểm y tế, học tập môn GDQP, trang trải Kí túc xá ... (Tín chỉ là đơn vị dùng để đo lường khối lượng học tập. Một tín chỉ được quy định bằng 15 tiết học lý thuyết, 30 tiết thực hành, thí nghiệm hoặc thảo luận, bằng 60 giờ thực tập tại cơ sở hoặc bằng 45 giờ làm tiểu luận, bài tập lớn, đồ án hoặc khoá luận tốt nghiệp).",,,
"Nếu thí sinh đã trúng tuyển nhưng muốn đổi nguyện vọng có được đổi không, hoặc có thể không nhập học đế xét phương thức khác không?"," Thí sinh đã trúng tuyển không được đổi nguyện vọng, nếu Thí sinh không xác nhận nhập học thì có thể đăng ký xét tuyển phương thức khác, hoặc đợt bổ sung (nếu có) vào các ngành khác còn chỉ tiêu.",,,
Cho em hỏi có phải có kết quả cuộc thi đánh giá năng lực của Đại học Quốc gia TP HCM mới được xét tuyển vào trường ạ?,"Năm 2021, ĐHĐN và các đơn vị thành viên đã thống nhất lựa chọn 4 phương thức tuyển sinh áp dụng cho năm nay như sau:
1) theo kết quả thi THPT, (2) theo học bạ THPT, (3) theo kết quả kỳ thi đánh giá năng lực do Đại học Quốc gia Thành phố Hồ Chí Minh tổ chức, (4) tuyển sinh riêng theo đề án của các trường
Ngoài ra, các trường còn thực hiện xét tuyển thẳng theo quy chế tuyển sinh của Bộ GDĐT
Như vậy, xét tuyển theo kết quả kỳ thi đánh giá năng lực là một trong những hình thức được ĐHĐN áp dụng trong tuyển sinh đại học năm nay.",,,
"Cho mình hỏi trường mình có chương trình giảng dạy chất lượng cao của công nghệ thông tin không vậy ạ và nếu có thì làm cách nào để đăng kí nguyện vọng, xin cảm ơn","Chào em, hiện nay các ngành tại ĐHĐN không đào tạo hệ chất lượng cao, em có thể tham khảo thông tin ĐKXT các ngành tại đây.",,,
Tại sao nên chọn học tại trường Đại học Bách khoa – ĐHĐN?,"Trường Đại học Bách khoa – ĐHĐN luôn là sự lựa chọn hàng đầu của nhiều thí sinh khi chọn trường để học bậc đại học.

Với những lý do tuyệt vời sau đây sẽ giúp bạn không còn băn khoăn khi nộp hồ sơ vào ngôi trường đại học kỹ thuật hàng đầu Miền Trung.

Trường của hàng ngàn “chim anh vũ”
Đào tạo đa ngành, đa lĩnh vực
Thư viện khang trang

Khuôn viên trường thơ mộng như công viên

Môi trường tuyệt vời để phát triển kỹ năng

",,,
Em muốn nộp hồ sơ đăng ký xét tuyển vào Đại học Đà Nẵng (ĐHĐN) năm 2024. Xin hỏi cách thức nộp hồ sơ như thế nào? Em có thể nộp trực tiếp được không?,"Thí sinh đăng ký xét tuyển bằng hình thức trực tuyến trên trang tuyển sinh của Đại học Đà Nẵng tại địa chỉ: https://ts.udn.vn/.

ĐHĐN không thu hồ sơ trực tiếp. Tuy nhiên, nếu thí sinh đã đăng ký trực tuyến nhưng không thể thanh toán lệ phí qua ví VNPay, có thể đến nộp lệ phí trực tiếp tại:

Phòng 107, tầng 1, khu A, 41 Lê Duẩn, TP. Đà Nẵng.
Thân mến!",,,
"Trong quá trình đăng ký hồ sơ theo phương thức xét học bạ THPT, em nhập sai một vài thông tin cá nhân. Em có thể điều chỉnh được không? Hình thức điều chỉnh như thế nào?","Đại học Đà Nẵng sẽ có kế hoạch mở link để thí sinh thực hiện điều chỉnh một số thông tin cá nhân đã khai báo sai, dự kiến mở vào ngày 20/5/2024.

Trước khi điều chỉnh, em nên kiểm tra kỹ hồ sơ cá nhân của mình. Lưu ý:

Mỗi thí sinh chỉ được điều chỉnh một lần duy nhất, đã xác nhận thì không được chỉnh sửa nữa.
Các thông tin về điểm, họ và tên, ngày sinh, số CCCD sẽ được đối chiếu với hồ sơ gốc.
Nếu sai sót so với minh chứng đã cung cấp, thí sinh sẽ nhận được email thông báo về nội dung cần sửa.",,,
"Em đã tốt nghiệp THPT năm 2021, em có thể đăng ký xét tuyển học bạ vào ĐHĐN được không? Em muốn hỏi về cách tính điểm ưu tiên năm nay có gì thay đổi so với các năm trước không?","Em có thể đăng ký xét tuyển theo phương thức xét học bạ THPT vào các ngành của các đơn vị thuộc ĐHĐN. Tuy nhiên, em không đăng ký xét tuyển vào Trường ĐH Kinh tế và Trường ĐH Ngoại ngữ được vì:

Trường ĐH Kinh tế chỉ xét điểm học bạ của thí sinh tốt nghiệp năm 2024.
Trường ĐH Ngoại ngữ xét điểm học bạ của thí sinh tốt nghiệp 2022, 2023 và 2024.
Chính sách ưu tiên tuyển sinh được áp dụng theo quy chế hiện hành, cụ thể như sau:
Khung điểm ưu tiên theo đối tượng và khu vực

Nhóm đối tượng ưu tiên 1 (từ 01-04): Cộng 2 điểm.
Nhóm đối tượng ưu tiên 2 (từ 05-07): Cộng 1 điểm.
Khu vực 1: Cộng 0,75 điểm.
Khu vực 2 - NT: Cộng 0,5 điểm.
Khu vực 2: Cộng 0,25 điểm.
Khu vực 3: Không được cộng điểm.
Cách tính điểm ưu tiên (áp dụng từ năm 2023)

Ưu tiên khu vực: Chỉ áp dụng trong năm tốt nghiệp THPT và một năm kế tiếp.
Điểm ưu tiên theo khu vực và đối tượng sẽ giảm dần với các thí sinh đạt 22,5 điểm trở lên (thang điểm 30).
Nếu tổng điểm xét tuyển nhỏ hơn 22,5, điểm ưu tiên được cộng đầy đủ.",,,
"Em là thí sinh sẽ tốt nghiệp năm 2024, em đã xem thông tin tuyển sinh xét học bạ của các trường có xét ngành sư phạm và Khoa Y – Dược thuộc ĐHĐN. Em nhận thấy thông tin về ngưỡng đảm bảo chất lượng đầu vào đối với các ngành sư phạm thì thí sinh phải có học lực lớp 12 xếp loại giỏi, đối với ngành Điều dưỡng cần có học lực xếp loại khá. Hiện tại, em chưa có kết quả học tập lớp 12 thì có đăng ký được không ạ?","Em vẫn được đăng ký xét tuyển vào các ngành thuộc khối sư phạm và sức khỏe theo phương thức xét học bạ THPT. Sau khi có kết quả học tập cả năm lớp 12 em sẽ bổ sung minh chứng học lực bằng 1 trong 2 loại hồ sơ là học bạ lớp 12 có thể hiện phần xếp loại học lực cả năm hoặc Giấy khen năm lớp 12. Trong quá trình đăng ký em cần điền chính xác các thông tin cá nhân và số điện thoại, email để cán bộ kiểm tra hồ sơ gửi các yêu cầu bổ sung hồ sơ nếu có. Sau khi đăng ký, em thường xuyên theo dõi trang tuyển sinh của ĐHĐN và email cá nhân để biết thông tin về thời gian bổ sung minh chứng học lực.",,,
"Theo thông báo tuyển sinh học bạ, thí sinh có thể đăng ký nhiều nguyện vọng (NV) ở các đơn vị khác nhau thuộc ĐHĐN, vậy em đăng ký tất cả 5 nguyện vọng vào Trường ĐH Bách khoa hoặc 5 NV vào Trường ĐH Kinh tế… được không ạ?","Mỗi thí sinh chỉ được đăng ký 1 lần cho 1 hồ sơ với tối đa là 5 nguyện vọng. Thí sinh có thể đăng ký cả 5 nguyện vọng vào 5 ngành của 1 trường hoặc vào 5 ngành của 5 trường khác nhau thuộc ĐHĐN. Tuy nhiên, thí sinh chỉ trúng tuyển vào 01 nguyện vọng ưu tiên cao nhất trong danh sách các nguyện vọng đã đăng ký. Các nguyện vọng không đầy đủ thông tin hoặc thông tin không chính xác sẽ không được xét.",,,
"Em muốn nộp hồ sơ xét học bạ vào ĐHĐN năm 2024, tuy nhiên hiện nay em chưa có học bạ, vậy em có thể nộp bảng điểm thay thế được không ạ?",Em có thể nộp bảng điểm thay cho học bạ nhưng bảng điểm phải có xác nhận của Ban Giám hiệu và được đóng dấu của nhà trường thì mới hợp lệ.,,,
Em muốn hỏi cách tính điểm xét tuyển khi đăng ký học bạ?,"Điểm xét tuyển là tổng điểm các môn học/môn thi năng khiếu theo thang điểm 10 cộng với điểm ưu tiên khu vực, ưu tiên đối tượng theo quy định của Quy chế tuyển sinh, được làm tròn theo quy định.",,,
"Khi đăng ký trực tuyến, nếu thí sinh chưa đăng ký hết 5 nguyện vọng, muốn đăng ký bổ sung các nguyện vọng còn lại được không ạ?","Mỗi thí sinh chỉ được đăng ký 01 lần cho 1 hồ sơ theo số CCCD của mình. Thí sinh không được dùng thông tin cá nhân của mình đăng ký lần 2, vì hệ thống chỉ chấp nhận hồ sơ nào đăng ký trước (tính theo thời gian đăng ký). Thí sinh không bỏ sung nguyện vọng đăng ký, không điều chỉnh nguyện vọng sau khi đã xác nhận nộp hồ sơ trên hệ thống, em chỉ có thể bổ sung thêm thông tin khi chưa xác nhận đăng ký.

Thời gian ĐHĐN mở link đăng ký khá dài, bắt đầu từ 15/4 đến hết ngày 31/5/2024. Vì vậy, em cần nhắc và suy nghĩ thật kỹ để xác định các nguyện vọng mình yêu thích và phù hợp với bản thân trước khi bấm xác nhận đăng ký nhé.",,,
" Em chưa tốt nghiệp THPT năm 2024, vậy em có thể nộp hồ sơ đăng ký xét tuyển theo hình thức xét học bạ THPT được không ạ?","Em được nộp hồ sơ đăng ký xét tuyển theo phương thức xét học bạ khi chưa tốt nghiệp THPT; ĐHĐN sẽ thông báo nộp bổ sung minh chứng tốt nghiệp THPT vào thời điểm thích hợp, sau khi các em thi tốt nghiệp THPT.

Em theo dõi email cá nhân dùng khai báo trong quá trình đăng ký và xem thông tin trên trang tuyển sinh của ĐHĐN tại địa chỉ: https://ts.udn.vn/.",,,
"Em đã đăng ký dự thi môn năng khiếu tại Trường ĐH Sư phạm, vậy có cần phải đăng ký xét học bạ trên link đăng ký của ĐHĐN nữa không ạ, hay trường sẽ cập nhật thông tin đăng ký của thí sinh qua hệ thống luôn ạ?","Thí sinh đã đăng ký dự thi môn năng khiếu của Trường ĐH Sư phạm, đồng thời thí sinh phải đăng ký nguyện vọng các ngành có xét môn năng khiếu đã đăng ký dự thi trong tối đa 5 nguyện vọng đăng ký xét tuyển của mình thì mới được xét tuyển vào ngành có môn năng khiếu em nhé. Hiện nay, Trường ĐH Sư phạm có 04 ngành xét môn năng khiếu là: Sư phạm Âm nhạc, Sư phạm Mỹ thuật, Giáo dục Mầm non và Giáo dục Thể chất.",,,
"Em muốn ĐKXT vào ngành Giáo dục Mầm non, vậy em có thể sử dụng kết quả dự thi môn năng khiếu của trường khác để nộp không?","Em muốn xét tuyển vào các ngành có môn năng khiếu thuộc ĐHĐN thì em phải đăng ký và tham gia thi năng khiếu tại các trường thành viên của ĐHĐN. Hiện nay, các Trường có tổ chức kỳ thi năng khiếu là Trường ĐH Sư phạm (ngành Sư phạm Âm nhạc, Sư phạm Mỹ thuật, Giáo dục Mầm non, Giáo dục Thể chất), Trường ĐH Bách khoa (ngành Kiến trúc), thí sinh phải đăng ký dự thi môn năng khiếu do các trường này tổ chức. ĐHĐN không sử dụng kết quả thi năng khiếu của trường khác.",,,
Em có thể đăng 2 nguyện vọng tại 1 trường vào 1 ngành với 2 tổ hợp xét tuyển khác nhau không?,Em có thể đăng ký 1 ngành với nhiều tổ hợp môn xét tuyển khác nhau. ĐHĐN xét chúng mức điểm xét tuyển của ngành/nhóm ngành với các tổ hợp môn xét tuyển khác nhau.,,,
"Em muốn hỏi khi em đã trúng tuyển ở đợt xét tuyển sớm của trường, thì em chỉ cần chờ thông báo nhập học đúng không ạ?","Thí sinh đã được ĐHĐN thông báo đủ điều kiện trúng tuyển vào một nguyện vọng nhất định tại đợt xét tuyển sớm của ĐHĐN, thì em phải thực hiện đăng ký xét tuyển nguyện vọng đó lên là nguyện vọng 1 trên hệ thống kế hoạch chung và hướng dẫn của Bộ Giáo dục và Đào tạo. Chỉ sau khi có kết quả trúng tuyển sau đợt xét tuyển chung toàn quốc do Bộ GD&ĐT chủ trì thì em mới được công nhận trúng tuyển chính thức và nhận được thông báo nhập học.",,,
"Em có chứng chỉ tiếng Anh quốc tế IELTS, Toefl iBT..., em có được quy đổi sang điểm môn tiếng Anh để đăng ký xét tuyển theo phương thức xét học bạ vào ĐHĐN không ạ?","Thí sinh có chứng chỉ tiếng Anh quốc tế không được quy đổi sang điểm môn ngoại ngữ để xét tuyển theo phương thức xét học bạ. Thí sinh có thể sử dụng các chứng chỉ này để ĐKXT theo phương thức tuyển sinh riêng theo tiêu chí xét tuyển của từng cơ sở đào tạo thể hiện trong Đề án tuyển sinh năm 2024. Thông tin chi tiết, thí sinh tham khảo trên trang tuyển sinh của ĐHĐN tại địa chỉ: https://ts.udn.vn/ và trang thông tin của các cơ sở đào tạo.",,,
"Em muốn đăng ký xét tuyển học bạ vào ngành có môn thi năng khiếu của ĐHĐN, em có thể tìm hiểu thông tin ở đâu ạ?","Đăng ký dự thi năng khiếu và đăng ký xét tuyển vào ngành có môn năng khiếu là 2 công việc độc lập. Thí sinh đăng ký dự thi năng khiếu theo hướng dẫn của trường tổ chức thi. Sau khi đăng ký dự thi năng khiếu, thí sinh cần đăng ký xét tuyển vào ngành có môn năng khiếu để được xét tuyển, linh đăng ký xét học bạ: https://ts.udn.vn/.

Thí sinh tham khảo thông tin về kỳ thi năng khiếu của các cơ sở đào tạo cụ thể như sau:

Trường ĐH Bách khoa tổ chức thi môn năng khiếu Vẽ Mỹ thuật để xét tuyển vào ngành Kiến trúc của Trường ĐH Bách khoa, thông tin tại link:
https://dut.udn.vn/Tuyensinh2024/Thongbao/id/9083.
Trường ĐH Sư phạm tổ chức thi các môn năng khiếu (hát, múa, kể chuyện, năng khiếu thể dục thể thao, hình họa chì, ... ) để xét tuyển vào ngành Sư phạm Âm nhạc, Sư phạm Mỹ thuật, Giáo dục Mầm non và Giáo dục thể chất của Trường ĐH Sư phạm, thông tin tại link:
https://tuyensinh.ued.udn.vn/thong-tin-tuyen-sinh/tieu-tuyen-sinh/thong-bao-dang-ky-du-thi-cac-mon-nang-khieu-trong-ky-tuyen-sinh-dai-hoc-chinh-quy-nam-2024-177.html.",,,
Trang web sinh viên của trường là gì?,Địa chỉ trang web: http://sv.dut.udn.vn/,,,
Có thể tìm kiếm các thông tin của trường ở đâu ? ,"Thông tin về Trường Đại học Bách khoa – Đại học Đà Nẵng (DUT)

Bạn có thể tìm kiếm các thông tin chính thức của Trường Đại học Bách khoa – Đại học Đà Nẵng thông qua các kênh sau:

1. Trang web chính thức
Website: https://dut.udn.vn
Đây là nơi cung cấp đầy đủ thông tin về tuyển sinh, chương trình đào tạo, lịch học, tin tức sự kiện và các thông báo quan trọng từ nhà trường.

2. Mạng xã hội
Facebook fanpage chính thức: https://www.facebook.com/bachkhoaDUT
Fanpage thường xuyên cập nhật các thông báo, sự kiện, hoạt động sinh viên và tương tác với cộng đồng.

3. Thông tin liên hệ
Địa chỉ: 54 Nguyễn Lương Bằng, phường Hòa Khánh Bắc, quận Liên Chiểu, TP. Đà Nẵng

Số điện thoại: 0236 3842308 hoặc 0236 3620999

Email: tuyensinhbkdn@dut.udn.vn

4. Tuyển sinh năm 2025
Dự kiến tuyển sinh với 3.900 chỉ tiêu.

Mở mới 2 chuyên ngành: Quản lý Năng lượng và Xây dựng đường sắt – Metro.

Áp dụng 6 phương thức xét tuyển:

Xét tuyển thẳng

Xét học bạ THPT

Xét điểm kỳ thi THPT Quốc gia

Xét điểm kỳ thi đánh giá năng lực

Xét tuyển kết hợp

Xét tuyển theo đề án riêng của trường

5. Chương trình đào tạo
Trường đào tạo các bậc học: Đại học, Thạc sĩ, Tiến sĩ.

Các khoa nổi bật: Cơ khí, Công nghệ Thông tin, Cơ khí Giao thông, Điện – Điện tử, Xây dựng, Môi trường, v.v.

Có các chương trình đào tạo chất lượng cao, tiên tiến, và liên kết quốc tế với các trường đại học tại Pháp, Úc, Nhật Bản,...",,,
Tôi có thể liên lạc ở đâu để có thể cấp lại thẻ sinh viên nếu mất ? ,"Nếu bạn bị mất thẻ sinh viên, hãy thực hiện các bước sau để được cấp lại:

1. Đăng ký trực tuyến
Truy cập: https://sv.dut.udn.vn

Đăng nhập vào tài khoản cá nhân.

Chọn mục: “Đề nghị Trường” → “Cấp lại thẻ sinh viên”.

Điền thông tin theo mẫu và lưu đề nghị.

2. Chuẩn bị hồ sơ
In đơn đề nghị đã đăng ký trực tuyến.

Dán ảnh 3x4 vào đơn (ảnh mới chụp, nền trắng).

Mang theo: Chứng minh nhân dân/Căn cước công dân hoặc giấy tờ tùy thân hợp lệ.

3. Nộp hồ sơ trực tiếp
Địa điểm: Phòng Công tác Sinh viên, phòng A108, bàn số 2, Khu Hành chính Một cửa.

Thời gian làm việc: Giờ hành chính các ngày trong tuần.",,,
Tôi có thể nộp học phí ở đâu ? ,"1. Nộp học phí qua ngân hàng
Chuyển khoản trực tiếp vào tài khoản của trường:
Tên đơn vị hưởng: Trường Đại học Bách khoa – Đại học Đà Nẵng
Số tài khoản: 681604397999
Ngân hàng: Ngân hàng TMCP Công Thương Việt Nam (VietinBank) – Chi nhánh Ngũ Hành Sơn

Nội dung chuyển khoản: Họ và tên, Mã sinh viên, HP HKI NH23.24
Ví dụ: Nguyễn Văn A, 101170271, HP HKI NH23.24
Lưu ý: Nếu bạn muốn nộp 100% học phí thay vì theo từng đợt, bạn có thể thực hiện chuyển khoản toàn bộ số tiền vào tài khoản trên. 
2. Nộp học phí qua tài khoản sinh viên
Trường có thể cấp cho sinh viên một tài khoản ngân hàng liên kết để thu học phí. Trong trường hợp này, bạn có thể nộp tiền vào tài khoản đó, và ngân hàng sẽ tự động thu học phí theo lịch trình của trường.

3. Nộp học phí trực tiếp tại trường
Bạn có thể đến Phòng Kế hoạch – Tài chính của trường để nộp học phí trực tiếp.

Địa chỉ: 54 Nguyễn Lương Bằng, phường Hòa Khánh Bắc, quận Liên Chiểu, TP. Đà Nẵng

Phòng Kế hoạch – Tài chính: Phòng A108, bàn số 2, Khu Hành chính Một cửa

Thời gian làm việc: Giờ hành chính các ngày trong tuần

4. Lưu ý về lịch thu học phí
Trường thực hiện thu học phí cho mỗi học kỳ chính trong 2 đợt:

Đợt 1: 60% học phí, thu vào tuần thứ 6–7 của học kỳ

Đợt 2: 40% còn lại, thu vào tuần thứ 10–11 của học kỳ
Đại học Bách khoa Đà Nẵng

Đối với học kỳ hè, học phí được thu một lần (100%) vào tuần thứ 3–4 của học kỳ hè. ",,,
Tôi có thể tra cứu thời khóa biểu ở đâu?,Bạn có thể truy cập https://sv.dut.udn.vn để tra cứu thời khóa biểu.,,,
Mất thẻ sinh viên thì làm sao để được cấp lại?,"Bạn cần đăng nhập vào https://sv.dut.udn.vn, chọn mục “Cấp lại thẻ sinh viên”, in đơn, dán ảnh và nộp tại phòng A108 – Phòng Công tác Sinh viên.",,,
Bằng tốt nghiệp của DUT có giá trị như thế nào?,"Bằng tốt nghiệp do Đại học Đà Nẵng cấp, có giá trị toàn quốc và được công nhận quốc tế. Nhiều chương trình đạt kiểm định ABET, AUN-QA.",,,
Sau khi tốt nghiệp có được giới thiệu việc làm không?,"Trường có Trung tâm Hỗ trợ sinh viên và Quan hệ doanh nghiệp giúp sinh viên tìm việc qua các hội thảo, ngày hội việc làm, liên kết doanh nghiệp.",,,
"Khi gặp khó khăn về học tập hoặc tâm lý, tôi có thể liên hệ ai?",Bạn có thể liên hệ Phòng Công tác Sinh viên hoặc Trung tâm Tư vấn Hỗ trợ Sinh viên tại trường.,,,
Tôi có thể tìm các biểu mẫu ở đâu ? ,Có thể tìm trong trang sinh viên hoặc ở website https://dut.udn.vn/Phong/CTSV/Gioithieu/id/1077 ,,,
Tôi có thể xem các tin tức về phòng công tác sinh viên ở đâu ? ,Có thể tìm thấy ở website https://dut.udn.vn/Phong/CTSV/Tintucds/gid/40,,,
Tổ chức nhân sự của phong công tác sinh viên  ? ,Có thể xem tại website https://dut.udn.vn/Phong/CTSV/Gioithieu/id/6877,,,
